Empresa,Numero,Trimestre,Ativo total,Lucro operacional,Depositos totais,M_Roa,M_Ets,DP_Roa,z_score,TAM,LIQ,SB  t,SB t-1,PQ_dummy,Roa,Ets,LN Dep√≥sitos,Patrimonio liquido,LN PL
PAN,13,13_2t,21435671,29193,6808218,-0.009103584218256,0.112297973958809,0.013040197117156,7.91356057070577,16.8805669614664,0.317611611038441,0.06402439,0.029268293,1,0.002778068400365,0.20186559853651,13.612708704308,2523272,14.7410670299772
PAN,13,13_3t,21397464,-9726,6756223,-0.009043365270355,0.114058554218904,0.013081730896289,8.02762186297091,16.878782968297,0.315748772845231,0.039156627,0.06402439,1,0.005032420750281,0.195404876576609,13.7212471301239,2514828,14.7377149695153
PAN,13,13_4t,21592913,-147342,7779471,-0.007500275208886,0.122821783632843,0.012034793618114,9.58234200629588,16.8878757169654,0.360278902619577,-0.106619801,0.039156627,1,0.005469465048364,0.188653623323216,13.8361520490021,2304860,14.6505304950412
PAN,13,14_1t,22230209,-119070,8385666,-0.008938219622175,0.122475393309345,0.010430059287852,10.8855731835976,16.9169626876056,0.377219395463174,0.103709311,-0.106619801,1,0.004202598353198,0.187114711455404,14.0307993411991,2226005,14.6157190569966
PAN,13,14_2t,22679576,-101335,9732014,-0.008587560521938,0.121069807174845,0.010510103512577,10.7022967488674,16.9369753417637,0.429109168531193,0.113372093,0.103709311,1,0.005066395187048,0.18208568931811,14.0658878806322,2156882,14.5841742182652
PAN,13,14_3t,25459852,-110260,9599500,-0.007138899190031,0.124256816097534,0.009703331004077,12.0698672299542,17.0526133380366,0.37704461125697,0.108280255,0.113372093,1,0.004586128974032,0.170300321726244,14.1568644314128,3408121,15.0416716709959
PAN,13,14_4t,25500416,-27817,9760907,-0.005450321230531,0.128427775074908,0.00871780582539,14.1064685664614,17.0542053237211,0.382774422189818,-0.073185012,0.108280255,1,0.006480126057039,0.17322606581257,14.057572424117,3634486,15.1059782559253
PAN,13,15_1t,26033301,-108986,8936897,-0.005677925585886,0.127432027462937,0.008639318169681,14.0930220980088,17.0748870841436,0.343287122904621,0.05982906,-0.073185012,1,0.005534722115129,0.177879303589506,14.0385357022687,3558634,15.0848873213283
PAN,13,15_2t,26073748,25619,9813934,-0.003247942906516,0.123318657933556,0.005119494260958,23.4536282114264,17.076439542358,0.376391380326296,0.066293184,0.05982906,1,0.001403899690427,0.159091926776342,13.9547071231526,3560906,15.085525564832
PAN,13,15_3t,26380342,-179568,9950358,-0.002453405983171,0.123150925563387,0.003329691082451,36.2488641112489,17.0881296695364,0.37718836245565,0.039399625,0.066293184,0,0.010054700067624,0.166039048956104,14.2150400853142,3602023,15.0970061900391
PAN,13,15_4t,26097092,138519,10610077,-0.001891057543773,0.123590653442155,0.00401554911909,30.3070868489276,17.077334448461,0.406561658287445,-0.081980198,0.039399625,0,0.006121916112456,0.162619693065826,14.3318209130548,3643797,15.1085368277971
PAN,13,16_1t,27445010,-156704,11320959,-0.002631237707476,0.124366154308044,0.003810752444444,31.9451127763647,17.1276949243312,0.412496078522107,0.015873016,-0.081980198,0,0.003093039381437,0.159834117815974,14.3023086179459,3550042,15.0824699923675
PAN,13,16_2t,27035112,-205772,11937224,-0.003379002367243,0.125104398336581,0.003836264581321,31.730187892152,17.1126470235675,0.441545202401973,0.064876957,0.015873016,0,0.004480238427166,0.149944483473344,14.5876699153832,3421905,15.045707971506
PAN,13,16_3t,27896154,-43540,12144028,-0.003471189765924,0.125501549280391,0.003772359079549,32.3485535022431,17.1439993878271,0.435329830771654,0.072847682,0.064876957,0,-0.001560788630576,0.12229506619443,16.3123480842802,3411562,15.0426808088963
PAN,13,16_4t,27505576,22106,12067954,-0.002835579822607,0.126944212704037,0.00379862886172,32.6719554342678,17.1298993057194,0.438745729229593,-0.074044586,0.072847682,0,0.000803691586026,0.124053464650222,16.3060640675203,3412162,15.0428566659508
PAN,13,17_1t,27612813,18115,12866189,-0.002334558075266,0.128914638714231,0.003832289244558,33.0298869843213,17.1337904620922,0.465949955913583,0.033573141,-0.074044586,0,0.000656036022118,0.123779348377147,16.3701134207255,3417896,15.0445357150444
PAN,13,17_2t,27239992,89672,12260728,-0.001687887937838,0.131575008790806,0.004085872508643,31.7893229850459,17.1201967455598,0.450100279030919,-0.061696658,0.033573141,0,0.003291924608495,0.127026836131229,16.3219118668073,3460210,15.0568398388337
PAN,13,17_3t,26993359,21099,10739333,-0.001261856544529,0.131294112000447,0.004051641054053,32.0937254117916,17.1111014307518,0.397850930667799,-0.049457177,-0.061696658,0,0.000781636698123,0.130491799853438,16.1894235408334,3522412,15.074656540186
PAN,13,17_4t,25834324,-27895,9314782,-0.001260933219114,0.130886860678784,0.004051684830897,31.9930924713523,17.0672145533073,0.3605583796193,-0.114116653,-0.049457177,0,-0.001079765044365,0.13763952174634,16.0471131586307,3555824,15.0840973805778
PAN,13,18_1t,25811958,120281,9377733,-0.000523741410377,0.132377876918657,0.004269916228425,30.8797944630684,17.0663484308864,0.363309633465233,-0.004878049,-0.114116653,0,0.00465989445667,0.154587652746064,16.0538486073371,3990210,15.19935441906
PAN,13,18_2t,26679305,102636,10007063,-0.000285035778112,0.133542233679732,0.004438518783666,30.0228982677763,17.0993987291971,0.375087094660075,-0.03286385,-0.004878049,0,0.00384702674976,0.150542827108877,16.1188017016459,4016378,15.2058910594303
PAN,13,18_3t,27736455,109254,10807180,0.000610455094789,0.134323373831302,0.004071966936442,33.1372604523119,17.1382581708851,0.389638113450331,-0.032412965,-0.03286385,0,0.003939003740745,0.145915618993127,16.1957212860178,4047182,15.2135313944307
PAN,13,18_4t,27230431,146105,10494341,0.000615261072464,0.135222735142084,0.004078044570614,33.3095908743595,17.1198456926554,0.385390190849348,-0.127853881,-0.032412965,1,0.005365504497523,0.150416972834547,16.1663467174598,4095919,15.2255016701153
PAN,13,19_1t,28513947,134576,11274953,0.001484377734786,0.136583972014151,0.003701485098361,37.300798484927,17.1659038939583,0.395418880451731,-0.014851485,-0.127853881,0,0.004719655262037,0.145685933974697,16.2380942748299,4154081,15.2396017825059
PAN,13,19_2t,30209742,179860,10384236,0.00261479404348,0.137695174702834,0.00256941128277,54.6078277491747,17.2236750131079,0.343737990215209,0.018270402,-0.014851485,0,0.005953708575201,0.139907053823896,16.1557994449405,4226556,15.2568980349972
PAN,13,19_3t,31548224,190214,11415601,0.003247302203406,0.140264320532838,0.002374930478651,60.4277152642226,17.2670278537664,0.36184607412449,0.01050175,0.018270402,0,0.006029309288536,0.153124816154469,16.250491486582,4830816,15.3905259554587
PAN,13,19_4t,32798131,-114318,12745468,0.002889869280571,0.142442915748619,0.003013146688935,48.2328940581853,17.3058820900235,0.388603484753445,-0.130062305,0.01050175,0,-0.003485503487988,0.150196607239602,16.3606863154006,4926168,15.4100719618314
PAN,13,20_1t,33738513,209765,14246584,0.003353314226854,0.144531944898694,0.003065563774922,48.240803318249,17.3341505617932,0.422264727553345,-0.013993541,-0.130062305,0,0.00621737537751,0.148847698178044,16.4720277166434,5021900,15.4293189061159
PAN,13,20_2t,33741255,410663,13419609,0.004093232694478,0.146573701422602,0.003983506986833,37.8226860440056,17.3342318305966,0.397721098400163,0.028741328,-0.013993541,0,0.012170946219991,0.151527914418121,16.4122275534649,5112742,15.4472464131763
PAN,13,20_3t,35377529,648488,13595936,0.005555638451734,0.147998665666672,0.005564671981557,27.594493373073,17.3815874025384,0.384309938661912,0.061394381,0.028741328,0,0.018330505785184,0.147591370782284,16.4252814825202,5221418,15.4682795704789
PAN,13,20_4t,38963426,896614,13153187,0.007563259105616,0.147901481963681,0.007089939949849,21.9275116811955,17.4781339692174,0.337577783842725,-0.100321027,0.061394381,0,0.023011682802226,0.136473317310444,16.3921746446387,5317468,15.4865078081729
PAN,13,21_1t,39159514,288031,12926761,0.007787878419043,0.146583302189334,0.007032056450716,21.9524945071577,17.4831539649265,0.330105245943553,0.278911565,-0.100321027,0,0.007355326217787,0.138769495453902,16.3748102166601,5434146,15.5082129364765
PINE,15,12_4t,10405652,96389,1878417,0.006277194031596,0.101192180511607,0.003289868741568,32.6667666661911,16.1578596780283,0.180518914143967,-0.086654479,0,0,0.009263138917196,0.117238785229412,14.4459399588305,1219946,14.0143171534348
PINE,15,13_1t,10204186,54798,1844243,0.006342155745938,0.102513234777316,0.003261108556898,33.3798733234487,16.1383085862235,0.180733965453001,-0.129622105,-0.086654479,0,0.005370149074115,0.123524698589383,14.4275794531585,1260469,14.0469944318924
PINE,15,13_2t,10457255,50144,2065203,0.006241072734945,0.103669256641509,0.003291064969065,33.3965845127852,16.1628065538624,0.197489972272838,-0.090568862,-0.129622105,0,0.004795139833541,0.120351086398869,14.5407390846304,1258542,14.0454644660638
PINE,15,13_3t,10507887,14106,1738569,0.005803708470988,0.105773988539973,0.00357670796135,31.1956408565314,16.1676366760183,0.165453720619569,-0.087037729,-0.090568862,0,0.001342420222067,0.120332660600557,14.3685729190299,1264442,14.0501414761082
PINE,15,13_4t,10544666,101097,2045453,0.006129261706045,0.107932783778505,0.003738636323229,30.5089972982526,16.1711306976143,0.193979875702085,-0.028384279,-0.087037729,0,0.009587501396441,0.120668402394158,14.5311298388204,1272408,14.0564217261684
PINE,15,14_1t,11046481,37140,2297323,0.006095494901822,0.109737343209779,0.003763654141057,30.7766956713724,16.2176224736699,0.207968763989184,-0.059760956,-0.028384279,0,0.003362156690443,0.115041342125153,14.6472550899831,1270802,14.055158755188
PINE,15,14_2t,10682765,68732,2314516,0.006024393826746,0.112271891981957,0.003747118800403,31.5699320224294,16.1841422531198,0.216658889341851,-0.064935065,-0.059760956,0,0.006433914815125,0.118876433208069,14.6547111523697,1269929,14.0544715513602
PINE,15,14_3t,10885206,-31440,1941763,0.005614216556273,0.113978429847254,0.00443070558647,26.9917836041147,16.202915177598,0.178385507816756,-0.070389304,-0.064935065,0,-0.002888323840633,0.116986210458488,14.4791068812511,1273419,14.0572159671385
PINE,15,14_4t,10447093,36325,1587295,0.004743453433173,0.116405701907148,0.003596998094518,33.6806281674025,16.1618343158572,0.151936524351798,-0.046327684,-0.070389304,0,0.003477043805392,0.120218801536466,14.2775418675522,1255937,14.0433924655166
PINE,15,15_1t,10680012,-35883,1119410,0.003973213040598,0.117837641950139,0.00425940215188,28.5981108726682,16.1838845150912,0.104813552643948,0.032201915,-0.046327684,0,-0.003359827685587,0.116458951544249,13.9283123187567,1243783,14.0336680997663
PINE,15,15_2t,10030966,3221,932226,0.003305977915736,0.119132054670555,0.004140701458674,29.5693939319893,16.1211874663673,0.09293481804245,0.02607362,0.032201915,0,0.0003211056642,0.12041631882712,13.7453305535423,1207892,14.0043872495066
PINE,15,15_3t,9920168,-107585,915452,0.002238278371848,0.119095478968924,0.005826117424727,20.8258345130176,16.1100804146015,0.092281904903223,-0.018707483,0.02607362,1,-0.010845078430123,0.119032056715169,13.7271732113563,1180818,13.9817179766146
PINE,15,15_4t,8859898,9710.0000001,968430,0.001557679246383,0.120263046221801,0.005391725600404,22.5940143280022,15.9970458100996,0.109304870101213,-0.106054449,-0.018707483,0,0.001095949411619,0.131249592263929,13.7834314825005,1162858,13.9663913260239
PINE,15,16_1t,8507012,21010,987243,0.00131597743405,0.121473781816584,0.005268893473361,23.3046577751929,15.9564013225601,0.11605050045774,-0.028855721,-0.106054449,0,0.002469727326116,0.138053525726777,13.8026714887211,1174423,13.9762875211193
PINE,15,16_2t,8435684,-4738,906554,0.000869577312341,0.122956552963559,0.005173387349849,23.9352134109008,15.9479813613681,0.107466567026456,-0.046237534,-0.028855721,0,-0.000561661626965,0.138144340162576,13.7174058771767,1165342,13.9685251641327
PINE,15,16_3t,8323046,-10035,1111328,0.000657234927318,0.124462839749663,0.005204415776118,24.0411373839738,15.9345388515663,0.133524192945708,-0.065259117,-0.046237534,0,-0.001205688398214,0.138408102033799,13.9210662545731,1151977,13.9569901547609
PINE,15,16_4t,8150112,-12631,859583,-0.000270873076813,0.126147264512031,0.00439762421427,28.6237261989702,15.9135422274539,0.105468857360488,-0.079136691,-0.065259117,0,-0.001549794653129,0.140881499542583,13.6642026669146,1148200,13.9537060567157
PINE,15,17_1t,8702672,14770,878290,-0.000409621142632,0.127610205367486,0.004297709759566,29.597295150449,15.9791406629079,0.100921877786501,0.13748191,-0.079136691,0,0.00169717990061,0.132596632390604,13.6857321142091,1153945,13.9586970646024
PINE,15,17_2t,8975206,-42765,1280484,-0.001342846805756,0.128165118567736,0.003871293159967,32.7596662204366,16.0099764447215,0.142669037345772,0.057766367,0.13748191,0,-0.004764793142352,0.125535391611067,14.0627486894246,1126706,13.9348088894243
PINE,15,17_3t,9038626,-395923,1676182,-0.00475244063338,0.126855465202542,0.01288362724971,9.47737948347673,16.0170177296661,0.185446549066197,0.38372093,0.057766367,1,-0.043803449772123,0.10127037007616,14.3320291460139,915345,13.7270563223728
PINE,15,17_4t,8600593,2827.9999998,2004870,-0.005014793072465,0.125639444565332,0.012731975339667,9.47415057560292,15.9673417123349,0.233108344971097,-0.099176793,0.38372093,1,0.00032881453637,0.105626553889947,14.5110897787155,908451,13.719496230306
PINE,15,18_1t,8866389,9542,1996863,-0.004645124172369,0.124659429223841,0.012848263309608,9.34089706596582,15.997778168804,0.2252171656353,0.157733538,-0.099176793,1,0.001076199115559,0.104698767446364,14.5070880071403,928300,13.741110235388
PINE,15,18_2t,8586746,-18598,1850324,-0.004852374322559,0.123592199720532,0.01278075354217,9.29051835685543,15.9657304096201,0.215486052574514,0.070539419,0.157733538,1,-0.002165896138071,0.107609564787406,14.4308713168553,924016,13.7364846664912
PINE,15,18_3t,9395387,3835,2059257,-0.003914602867124,0.121960599036734,0.012713744200806,9.28491200586873,16.0557293821048,0.21917745378663,0.112676056,0.070539419,1,0.000408179035095,0.099452848509593,14.5378557960936,934398,13.7476577506429
PINE,15,18_4t,9301232,-58042,1710367,-0.004525952701728,0.1188065105286,0.012626992077398,9.0504973097618,16.045657422468,0.183886070146406,0.019287834,0.112676056,1,-0.006240248603626,0.093400530166326,14.3522185253343,868740,13.6747991650035
PINE,15,19_1t,9454390,-51520,1884959,-0.005185873342957,0.114619294562472,0.01243359577886,8.80142986517027,16.0619897418644,0.199373941629233,0.191977077,0.019287834,1,-0.005449320368633,0.087806934133244,14.4494166279646,830161,13.6293749368655
PINE,15,19_2t,10228442,-38460,1892950,-0.005452410161117,0.109687268005372,0.012359517228052,8.43357033458187,16.1406828291642,0.185067285907277,0.138075314,0.191977077,1,-0.003760103444884,0.078960021477367,14.4536470167417,807638,13.6018692173104
PINE,15,19_3t,10044704,-37107,2022696,-0.005659784920689,0.104647925746578,0.01230253109178,8.04616058983427,16.1225560884003,0.201369398242098,0.138743455,0.138075314,1,-0.003694185513082,0.077935994928273,14.5199418329845,782844,13.5706887214068
PINE,15,19_4t,10140312,-148601,1963618,-0.006751842037877,0.099819611453506,0.012484814192299,7.45447773448115,16.1320293248847,0.193644732035858,0.06025825,0.138743455,1,-0.014654480059391,0.082941728025726,14.4902992479604,841055,13.642412335152
PINE,15,20_1t,11329974,-51560,2156356,-0.00727250375157,0.094961602383398,0.012228068172841,7.17113262637765,16.242962338209,0.190323119894185,0.139664804,0.06025825,1,-0.004550760663705,0.074300523549304,14.5839303179738,841823,13.6433250573497
PINE,15,20_2t,11838318,-34416,2306990,-0.007117701802345,0.090448673223006,0.012274371408995,6.78902150211891,16.2868521165177,0.194874812452242,-0.072953737,0.139664804,1,-0.002907169751649,0.071380241686361,14.6514542025128,845022,13.6471179415034
PINE,15,20_3t,12208277,-51137,2340338,-0.003816473952491,0.087570538919927,0.00414750440594,20.1938459299724,16.3176247222883,0.19170092552782,-0.037174721,-0.072953737,1,-0.004188715573868,0.066732758439213,14.6658059213472,814692,13.610565406685
PINE,15,20_4t,13757792,-125078,2329611,-0.004601494312819,0.083569811198413,0.00418293480686,18.8786869821857,16.4371159124773,0.169330296605734,-0.040718563,-0.037174721,1,-0.009091429787571,0.057617821231779,14.661211858814,792694,13.5831925497289
PINE,15,21_1t,14395156,-5409,2613406,-0.004722490188998,0.07918696480667,0.004021661801122,18.5158470055569,16.4824023190659,0.181547598372675,0.068847989,-0.040718563,1,-0.000375751398595,0.052104610745448,14.7761649093943,750054,13.5279004829206
SAN,16,12_4t,447352706,601686,74901698,0.002429165335914,0.162520479379137,0.002048524118528,80.5212119413977,19.9188578928945,0.167433206495458,-0.123110151,0,0,0.001344992423048,0.149122424219783,18.1316871184575,66710320,18.0158702215562
SAN,16,13_1t,448600756,1096107,73050990,0.002336731025639,0.158462027342808,0.002018021613046,79.6813856347917,19.9216438652919,0.162841878937895,-0.071428571,-0.123110151,0,0.00244339088898,0.142982295821187,18.1066682484305,64141966,17.9766094034589
SAN,16,13_2t,468049970,-725172,72539907,0.001896021331012,0.155385386926336,0.002248243687564,69.9574557363779,19.9640856216863,0.154983253177006,-0.040242976,-0.071428571,0,-0.001549347391263,0.138632073836048,18.0996474097669,64886738,17.9881538156466
SAN,16,13_3t,465408264,694620,79031236,0.001631286381128,0.152151882950628,0.002072136659049,74.2147814721621,19.9584255654432,0.169810555834909,-0.028016436,-0.040242976,0,0.001492496059331,0.138988866342949,18.1853537246894,64686567,17.9850641181315
SAN,16,13_4t,485865613,-660956,82599906,0.001177715263422,0.149036230647376,0.002082484335608,72.1320892274301,20.0014426271661,0.170005663685444,0.019621708,-0.028016436,0,-0.001360367933674,0.131325719072858,18.229519100476,63806651,17.9713679905305
SAN,16,14_1t,494611859,1527798,83192321,0.001098193873079,0.145227538290724,0.001978754725609,73.9483930322567,20.0192838897152,0.168197182267722,0.091961415,0.019621708,0,0.003088882670725,0.117757807339593,18.2366656058589,58244408,17.8801586458018
SAN,16,14_2t,494200032,1349851,83836786,0.001070018203378,0.142380704284353,0.001950336538348,73.5517792274156,20.0184509162699,0.169641401399181,0.094268713,0.091961415,0,0.00273138590165,0.119385425292728,18.2443824428785,59000281,17.8930527645705
SAN,16,14_3t,514938183,-301592,83837825,0.001130284626944,0.139385288273807,0.001880051729384,74.7402694854692,20.0595574184138,0.162811435950556,0.099878935,0.094268713,0,-0.000585685835614,0.115485747538749,18.2443948359295,59468021,17.9009492638464
SAN,16,14_4t,589956154,-98502,92206481,0.001000339871661,0.134637748078151,0.0019138746634,70.8709355652553,20.1955587768483,0.156293786198898,0.008540796,0.099878935,0,-0.000166964950416,0.099095677879818,18.339540978898,58462105,17.8838893245256
SAN,16,15_1t,612290572,-2871080,88081471,0.000285054325387,0.129280556449619,0.002299144426786,56.3538372211427,20.2327175186488,0.143855670866021,0.075903215,0.008540796,0,-0.004689080856858,0.096118238123059,18.2937727509659,58852291,17.8905413203946
SAN,16,15_2t,605289511,7396562,91383623,0.001410807005976,0.125331857026276,0.004077662903488,31.0821828660307,20.2212174321144,0.150975064558817,0.063674955,0.075903215,0,0.012219874730326,0.105136854089646,18.3305768409388,63638235,17.9687250269198
SAN,16,15_3t,702406659,-6218177,97065689,0.000509741828732,0.119901213319519,0.005028961272971,23.9435041576906,20.3700230805933,0.138190160580468,0.061101836,0.063674955,0,-0.008852673761454,0.084783430277816,18.3908985134526,59552446,17.9023679276492
SAN,16,15_4t,677449737,1315197,95684682,0.000559441978016,0.114458282568617,0.005040899180933,22.816906353072,20.3338459190361,0.141242481580593,-0.000710985,0.061101836,0,0.001941394214461,0.083807255208957,18.3765687809159,56775203,17.8546102214669
SAN,16,16_1t,668749602,4809849,92460603,0.000955184558145,0.110017314265374,0.005377423600642,20.6367411357132,20.3209202610341,0.138258927890921,0.055113093,-0.000710985,1,0.007192301850521,0.089690676182264,18.3422931982422,59980604,17.9095318012578
SAN,16,16_2t,655194256,5319071,90572173,0.001760822791042,0.106323290799715,0.005683569627025,19.0169419367757,20.3004423236759,0.138237129172879,0.036508842,0.055113093,1,0.008118311403511,0.094303792248142,18.3216575825553,61787303,17.9392084482451
SAN,16,16_3t,661185736,1950330,96261327,0.001882260288616,0.102746040068768,0.005692875732811,18.378813321772,20.3095453507807,0.145588934786095,0.049930265,0.036508842,1,0.002949746030214,0.096061857571592,18.3825772073249,63514730,17.9667824054663
SAN,16,16_4t,701704537,1699644,97394726,0.00219747134625,0.098963039625021,0.005600988046921,18.0611902978222,20.3690229859277,0.138797343988101,-0.008940397,0.049930265,1,0.002422164757929,0.085929713747882,18.3942826193028,60297270,17.9147973870407
SAN,16,17_1t,713517082,4146899,99747972,0.00242439051646,0.096538635851173,0.005694761569338,17.3779051436457,20.3857169357298,0.139797594922892,0.03866746,-0.008940397,1,0.005811912713254,0.088664962053424,18.4181572827005,63263965,17.9628264517151
SAN,16,17_2t,653050441,1959245,119132346,0.002446786978429,0.094680349119384,0.005696606874416,17.0499980495439,20.2971649292804,0.18242441704438,0.044600281,0.03866746,1,0.003000143445275,0.097085984511264,18.5957455843542,63402045,17.9650066744078
SAN,16,17_3t,676768466,4720075,145015119,0.003076796718536,0.093014222656342,0.005748559905499,16.7156680898386,20.3328397723812,0.214275821474223,0.065036131,0.044600281,1,0.006974431045669,0.09549222998224,18.7923485639147,64626130,17.9841293761332
SAN,16,17_4t,683732212,2561787,144589321,0.003402941256304,0.092239277323845,0.005658105862877,16.903575312661,20.3430768960056,0.211470687591358,0.009542293,0.065036131,1,0.003746769502795,0.089796333889853,18.7894080129562,61396646,17.9328657662182
SAN,16,18_1t,724348068,4841691,158654148,0.004350715080255,0.091621002960844,0.005104920522315,18.7998456825299,20.4007825917295,0.219030263224227,0.044998714,0.009542293,1,0.006684205030557,0.088698945767051,18.8822372212552,64248910,17.9782753166152
SAN,16,18_2t,739071112,60408.999999,178365269,0.00333920355137,0.090233783870956,0.00457945002223,20.4332369538037,20.4209047016172,0.241337086653713,0.032605905,0.044998714,1,8.17363837094474E-05,0.088490225010987,18.9993440786642,65400569,17.9960415166954
SAN,16,18_3t,769989576,3812108,188556639,0.004489497750943,0.090489591172578,0.002500225805551,37.9882043904354,20.461887535058,0.244882067078789,0.056989522,0.032605905,0,0.004950856633415,0.087853117897274,19.0549089918682,67645985,18.0297985612263
SAN,16,18_4t,805819289,5990868,193424668,0.004947257031348,0.09046582335343,0.002494141073455,38.2548851788146,20.5073700681367,0.240034795195874,0.006909851,0.056989522,0,0.007434505579327,0.083522041379181,19.0803986819708,67303672,18.0247253547907
SAN,16,19_1t,803679182,5351500,187146304,0.004902794506424,0.090258470167401,0.002454928269568,38.7633585280169,20.5047107201475,0.232861953117009,0.063149032,0.006909851,0,0.006658751551437,0.087202437949923,19.0474012432552,70082784,18.0651877298308
SAN,16,19_2t,836257585,6027871,203970799,0.004826947811356,0.089600741249087,0.002358726316125,40.0333385076947,20.5444472396197,0.243909057040122,0.062534588,0.063149032,0,0.00720815106269,0.086411045228367,19.1334873994058,72261892,18.0958074665682
SAN,16,19_3t,838732718,2889202,200696970,0.004868195903642,0.089096191668097,0.002327029511831,40.3795427148684,20.5474026415669,0.23928596761859,0.077312342,0.062534588,0,0.003444723137652,0.090007262599717,19.1173067164927,75492036,18.1395377252118
SAN,16,19_4t,857543067,2493307,212838421,0.004908640558914,0.088880474876018,0.002284480410816,41.0549002700561,20.5695819596499,0.248195605784077,0.006107361,0.077312342,0,0.00290750062119,0.083341112242938,19.1760438489466,71468593,18.0847686524206
SAN,16,20_1t,1001788116,-7113192,239410222,0.003832606541943,0.087508561575249,0.004122186267014,22.1584281254147,20.7250523561702,0.238982892865541,-0.041120651,0.006107361,0,-0.007100495490406,0.072202002444198,19.2936890485893,72331108,18.0967648573864
SAN,16,20_2t,993019686,-7425917,278555138,0.002959418204669,0.085671059328057,0.005265726096726,16.8315776219037,20.7162610465864,0.280513208274906,-0.06961507,-0.041120651,0,-0.007478116602011,0.075035957544955,19.4451265797824,74512183,18.1264732001815
SAN,16,20_3t,985261641,9220373,95426259,0.003158073865017,0.084215726678414,0.005471898147145,15.9677315245742,20.7084177892449,0.096853723954123,-0.002253267,-0.06961507,0,0.009358298969847,0.078028238186531,18.3738643501161,76878230,18.1577332994685
SAN,16,20_4t,990224751,24303174,99950659,0.004891100473475,0.083277965465153,0.008258824973388,10.6757397357047,20.7134424965396,0.100937346697366,-0.059538275,-0.002253267,0,0.024543088804291,0.078543199330714,18.4201872121856,77775420,18.1693360009263
SAN,16,21_1t,985379533,3392694,289885433,0.00462100278315,0.082488275431617,0.008247844524991,10.5614597790765,20.7085374376128,0.294186578157799,0.005577006,-0.059538275,0,0.003443032746652,0.079222665364615,19.4849963442679,78064393,18.1730445953559
